uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF
"4981f493-07a1-4f95-a551-c63108d54ba5","HARV_035.basePlot.cfc","D01","HARV","HARV_035","tower","AVQkM2txccfUnMu2VlEQoJVkzmhQOXrBmFg+NHbVjFU=","A00000000786","AVQkM2txccfUnMu2VlEQoJVkzmhQOXrBJcCx9RZ4/xI=","A00000032116","2018-09-04T15:09Z","2020-02-10",1,0.206,25,0.228,0.721,0.417,0.147,0.112,508.6,30.6,3.3,43.1,11.8,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"405ef5ed-3593-4ce5-987d-23cc59679d38","HARV_037.basePlot.cfc","D01","HARV","HARV_037","tower","AVQkM2txcceLRS2ArSfV2TKAS6PImhMJFZq1L+N1Jl4=","A00000000771","AVQkM2txcceLRS2ArSfV2TKAS6PImhMJDFlPlj0Ij8c=","A00000032130","2018-09-04T18:41Z","2020-02-10",1,0.203,25,0.163,0.808,0.303,0.107,0.122,538.4,26.8,3.8,39.4,9.1,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"9880ada1-ba23-4dda-aa55-2d1e9cdde587","HARV_037.basePlot.cfc","D01","HARV","HARV_037","tower","AVQkM2txccdQ2OivmFjwrRr5qjwUgN/M4s9xU49NmtY=","A00000000770","AVQkM2txccdQ2OivmFjwrRr5qjwUgN/MuuxpL36YFgI=","A00000032119","2018-09-04T20:14Z","2020-02-10",1,0.200,25,0.108,0.552,0.520,0.178,0.108,637.6,30.7,9.0,43.5,22.2,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"787b1cd3-fdf9-443d-86ca-cc98f60da06d","HARV_013.basePlot.cfc","D01","HARV","HARV_013","distributed","AVQkM2txccfa6Tc84ohrE3TBoxsq44q6ZkzDRJygJGk=","A00000000768","AVQkM2txccfa6Tc84ohrE3TBoxsq44q6UhOg6WaFYWBZ4WLDStwGZQ==","A00000032106","2018-09-05T14:07Z","2020-02-10",1,0.202,25,0.200,0.841,0.791,0.064,0.205,1133.0,45.4,5.3,54.0,21.4,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"55581f38-02c3-4cca-8d2c-fe8debf7ccae","HARV_013.basePlot.cfc","D01","HARV","HARV_013","distributed","AVQkM2txcccnUG9qT4JtDncUn6t7HQMgG9spd2zIi5E=","A00000000769","AVQkM2txcccnUG9qT4JtDncUn6t7HQMgDcfbGh9QKys=","A00000032103","2018-09-05T14:50Z","2020-02-10",1,0.204,25,0.150,0.382,0.369,0.148,0.107,699.4,30.9,4.4,20.9,63.0,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"5f003270-8e7c-4692-891b-bd6e53aa400f","HARV_013.basePlot.cfc","D01","HARV","HARV_013","distributed","AVQkM2txccdU9XU1geX3p7dBL1yeO83xJfU2OND+zK4=","A00000000780","AVQkM2txccdU9XU1geX3p7dBL1yeO83xV/VGpWjIRYw=","A00000032101","2018-09-05T16:06Z","2020-02-10",1,0.202,25,0.173,0.441,0.704,0.164,0.124,1411.0,29.7,5.2,26.7,31.4,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"8b93c1cd-f8d3-4246-8295-eefed9fdd67a","HARV_006.basePlot.cfc","D01","HARV","HARV_006","distributed","AVQkM2txccff87SxuZNcE+iY147qeowcrBke51Z5alM=","A00000000765","AVQkM2txccff87SxuZNcE+iY147qeowc6HcElX59D0U=","A00000032094","2018-09-05T18:04Z","2020-02-10",1,0.201,25,0.147,0.427,0.605,0.245,0.130,1901.0,39.8,5.1,42.0,29.5,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"bf110934-2be8-4c9a-913e-eb78990830a1","HARV_006.basePlot.cfc","D01","HARV","HARV_006","distributed","AVQkM2txcccbfq2mByGOeXPHFFcT7zucTX5MUkVCdZs=","A00000000747","AVQkM2txcccbfq2mByGOeXPHFFcT7zucYJ0igMOHGDQ=","A00000032134","2018-09-06T13:01Z","2020-02-10",1,0.202,25,0.168,0.534,0.448,0.128,0.135,1115.0,30.3,6.0,47.9,13.8,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"4b8bce3e-1aa6-4143-83af-557a066f7619","HARV_006.basePlot.cfc","D01","HARV","HARV_006","distributed","AVQkM2txccenLB73JxEdacLoLcwaSeCKrDi+Yo1Cuyg=","A00000000764","AVQkM2txccenLB73JxEdacLoLcwaSeCKT915s93fus8=","A00000032097","2018-09-06T14:34Z","2020-02-10",1,0.202,25,0.153,0.449,0.579,0.281,0.121,1988.0,37.1,5.0,46.5,35.5,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"fcb54e9c-6ffb-4a0a-9908-c28a78519416","HARV_004.basePlot.cfc","D01","HARV","HARV_004","distributed","AVQkM2txccfoJDNLYOYIVdYKO96X0hP5YNhoGUjrzdg=","A00000000743","AVQkM2txccfoJDNLYOYIVdYKO96X0hP5GW7F37o0G84=","A00000032140","2018-09-06T16:56Z","2020-02-10",1,0.200,25,0.149,0.501,0.861,0.250,0.129,1764.0,35.9,19.9,34.7,39.6,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"7749e87c-0adc-454e-abf5-b9ff932e5967","HARV_004.basePlot.cfc","D01","HARV","HARV_004","distributed","AVQkM2txccfr8sOhlxEHYwQ7kBCYQdB7W5OTZwMQwvE=","A00000000758","AVQkM2txccfr8sOhlxEHYwQ7kBCYQdB7fGYYZ+4JSduLj8Roq1NxBw==","A00000032136","2018-09-06T18:11Z","2020-02-10",1,0.199,25,0.141,0.911,1.042,0.383,0.175,1897.0,65.0,10.0,76.2,243.2,"OK","OK","OK","OK","OK","OK","OK","OK","OK","sample value outlier",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"354eca70-0b3f-4391-a49c-ef7b74de9081","HARV_004.basePlot.cfc","D01","HARV","HARV_004","distributed","AVQkM2txcccSmS/+trysX9MD/YSgk8+T4vjMfdPDA4I=","A00000000767","AVQkM2txcccSmS/+trysX9MD/YSgk8+TQoAXtiovxzs=","A00000032061","2018-09-07T14:22Z","2020-02-10",1,0.198,25,0.122,0.506,0.937,0.256,0.141,1082.0,35.4,6.5,29.3,18.3,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"e2768b49-5174-4ac9-8abc-deea5980458c","HARV_010.basePlot.cfc","D01","HARV","HARV_010","distributed","AVQkM2txcccPybg3jdEvENrtT75oYMHcXgqTe+G80ok=","A00000000790","AVQkM2txcccPybg3jdEvENrtT75oYMHc8qvviMW25Wk=","A00000032083","2018-09-07T17:11Z","2020-02-10",1,0.197,25,0.125,0.409,0.253,0.136,0.111,295.4,40.5,3.3,17.6,29.0,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"60af01bd-fef3-4bde-9711-d3da5a7a7317","HARV_010.basePlot.cfc","D01","HARV","HARV_010","distributed","AVQkM2txcccewditTwq1KuTCeBLO/0I69XwYsO5JkgA=","A00000000759","AVQkM2txcccewditTwq1KuTCeBLO/0I6ezujqtZiDo0=","A00000032079","2018-09-07T17:18Z","2020-02-10",1,0.206,25,0.105,0.436,1.030,0.214,0.103,935.6,39.1,3.7,52.5,28.2,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"50324d46-136a-4521-82a9-948f445a0a7f","HARV_010.basePlot.cfc","D01","HARV","HARV_010","distributed","AVQkM2txcccWZgV/vveh/oF23uonq/XmCwAmhLDCbJc=","A00000000766","AVQkM2txcccWZgV/vveh/oF23uonq/XmzvY2DmXY2zc=","A00000032077","2018-09-07T18:21Z","2020-02-10",1,0.198,25,0.194,0.756,0.277,0.124,0.119,300.7,30.7,3.8,27.4,12.4,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"3716df93-5395-4984-900b-077a93057c14","HARV_022.basePlot.cfc","D01","HARV","HARV_022","distributed","AVQkM2txccc6noxeRrSOsudACi5yacTWac7zJEpUOd0=","A00000000789","AVQkM2txccc6noxeRrSOsudACi5yacTWWzFj64OQbq4=","A00000032068","2018-09-10T15:13Z","2020-02-10",1,0.199,25,0.182,0.366,0.315,0.148,0.102,502.7,25.3,3.8,16.2,59.3,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"d1c9f5d1-08e4-431a-9f3e-f280f87c096d","HARV_022.basePlot.cfc","D01","HARV","HARV_022","distributed","AVQkM2txccc6noxeRrSOspAHhVexlzM8mwyaXdOFLv0=","A00000000751","AVQkM2txccc6noxeRrSOspAHhVexlzM8hgZ6bM9HX7c=","A00000032074","2018-09-10T16:11Z","2020-02-10",1,0.201,25,0.147,0.330,0.265,0.105,0.102,480.1,34.0,3.3,14.9,33.6,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"9c007f4d-0c4e-4e19-a433-6a30e722d3e9","HARV_022.basePlot.cfc","D01","HARV","HARV_022","distributed","AVQkM2txccc6noxeRrSOstsf5AN8gGYTM9iUT5t+h/M=","A00000000749","AVQkM2txccc6noxeRrSOstsf5AN8gGYTgJxTLwNqvrI=","A00000032071","2018-09-10T17:31Z","2020-02-10",1,0.196,25,0.152,0.340,0.304,0.122,0.108,558.6,33.8,3.4,12.3,49.8,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"389614d4-be5e-43ef-a7b4-446624972b94","HARV_037.basePlot.cfc","D01","HARV","HARV_037","tower","AVQkM2txcceLRS2ArSfV2TKAS6PImhMJOsxtT1HohFU=","A00000000785","AVQkM2txcceLRS2ArSfV2TKAS6PImhMJ6dufJyKnqUw=","A00000032064","2018-09-10T19:01Z","2020-02-10",1,0.205,25,0.127,0.622,0.158,0.118,0.122,271.1,29.3,3.3,52.9,13.6,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"aece67a5-b31b-43a3-91c4-bb784c89a562","HARV_021.basePlot.cfc","D01","HARV","HARV_021","distributed","AVQkM2txcceHQFirHzLlz4nW78zFSrJxK9BWZIIqEpY=","A00000000776","AVQkM2txcceHQFirHzLlz4nW78zFSrJxGnKnyuR6LT0=","A00000032090","2018-09-11T13:40Z","2020-02-10",1,0.196,25,0.122,0.475,0.593,0.171,0.113,1140.0,39.3,7.5,32.4,19.9,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"c8eb388f-e3a0-48f7-b228-3a6f621d5a6f","HARV_021.basePlot.cfc","D01","HARV","HARV_021","distributed","AVQkM2txccfbm8FmR6uYPhdBaTNLRjTHAMiMLvYo7JM=","A00000000791","AVQkM2txccfbm8FmR6uYPhdBaTNLRjTH3OvbDaCduwE=","A00000032088","2018-09-11T16:34Z","2020-02-10",1,0.205,25,0.152,0.340,0.199,0.133,0.088,509.1,27.3,3.3,15.5,41.6,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"b0c3d391-f83f-4dd5-9133-18c7e2d4c6d8","HARV_021.basePlot.cfc","D01","HARV","HARV_021","distributed","AVQkM2txccfbm8FmR6uYPtcFoCQCwRlBPNXJVsHINiA=","A00000000787","AVQkM2txccfbm8FmR6uYPtcFoCQCwRlBFFIN8LOvUiY=","A00000032085","2018-09-11T17:39Z","2020-02-10",1,0.202,25,0.122,0.286,0.179,0.118,0.092,469.5,30.3,2.5,12.3,30.0,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"d69f638a-e899-4e62-ad46-5cd3aab1881d","HARV_001.basePlot.cfc","D01","HARV","HARV_001","distributed","AVQkM2txccdjiqyLpwJ6Hd2h51zCMAtO2NZL09Hgnug=","A00000000761","AVQkM2txccdjiqyLpwJ6Hd2h51zCMAtO7ePCNT+CTlM=","A00000032331","2018-09-12T13:32Z","2020-02-10",1,0.201,25,0.211,1.031,0.721,0.211,0.115,2059.0,38.5,6.8,31.7,113.1,"OK","OK","OK","OK","OK","sample value outlier - soil contamination","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"e0c6895e-f8ab-400d-aa43-1654e6480832","HARV_001.basePlot.cfc","D01","HARV","HARV_001","distributed","AVQkM2txcccmWvD+VUNzF6MwCeNJeRQsv29qf/p3LSo=","A00000000748","AVQkM2txcccmWvD+VUNzF6MwCeNJeRQsQoxs+YedSno=","A00000032328","2018-09-12T14:25Z","2020-02-10",1,0.203,25,0.204,0.770,0.704,0.143,0.106,1519.0,33.2,7.0,37.3,26.4,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"34e201cd-cd20-440c-a551-30d06ac38975","HARV_001.basePlot.cfc","D01","HARV","HARV_001","distributed","AVQkM2txccffTtmrmjG0vVZY8OLPbga3j9ACPpMZkdc=","A00000000779","AVQkM2txccffTtmrmjG0vVZY8OLPbga3+1D8t0qjvSk=","A00000032325","2018-09-12T15:04Z","2020-02-10",1,0.201,25,0.158,0.731,1.089,0.192,0.130,1797.0,32.0,5.5,47.1,30.4,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"b61c3694-c54a-4d85-ba84-65ea3caace86","HARV_005.basePlot.cfc","D01","HARV","HARV_005","distributed","AVQkM2txcccKiof8yXpZAHuQDF5jQZnUzJcb1+fDsIE=","A00000000777","AVQkM2txcccKiof8yXpZAHuQDF5jQZnUxbkkoQyrMX4=","A00000032322","2018-09-12T17:31Z","2020-02-10",1,0.201,25,0.133,0.544,0.726,0.205,0.123,1726.0,38.0,5.1,32.3,28.2,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"d93b4adf-4df6-4880-9ab1-01d4d517efcb","HARV_005.basePlot.cfc","D01","HARV","HARV_005","distributed","AVQkM2txcceHcJqM/wRpOotLqLf5uwVmZL07MDmXjW4=","A00000000782","AVQkM2txcceHcJqM/wRpOotLqLf5uwVmg/BrGeR1kHc=","A00000032317","2018-09-12T18:02Z","2020-02-10",1,0.203,25,0.160,0.517,0.727,0.210,0.098,1262.0,32.0,8.5,36.7,32.8,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"e0b4f149-3496-4b3e-923e-ba29ccf0ee10","HARV_005.basePlot.cfc","D01","HARV","HARV_005","distributed","AVQkM2txcccKiof8yXpZAIZh3QZPb/WruL57gVIC+GE=","A00000000741","AVQkM2txcccKiof8yXpZAIZh3QZPb/Wrm939WNbAGL8=","A00000032314","2018-09-12T18:43Z","2020-02-10",1,0.197,25,0.140,0.532,0.901,0.196,0.127,1997.0,36.7,4.4,35.5,32.4,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"8b722c9c-9500-41c0-8bd1-b1ab9f4f1a90","HARV_002.basePlot.cfc","D01","HARV","HARV_002","distributed","AVQkM2txccfiSjgtVV+ppr9FMbi3QSanDTsoqzSu/KE=","A00000000781","AVQkM2txccfiSjgtVV+ppr9FMbi3QSanqM0K9fr6C0U=","A00000032257","2018-09-13T13:17Z","2020-02-10",1,0.203,25,0.133,0.954,0.662,0.239,0.118,793.1,38.3,5.3,35.0,65.5,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"5a1c2a5f-eb18-43e9-afa1-894581e875bb","HARV_002.basePlot.cfc","D01","HARV","HARV_002","distributed","AVQkM2txccdwqwobATHHU2r8Mh0CVy+IIuJthUt1BUc=","A00000000784","AVQkM2txccdwqwobATHHU2r8Mh0CVy+In3pjsCCDUKE=","A00000032256","2018-09-13T13:48Z","2020-02-10",1,0.198,25,0.121,0.716,1.030,0.234,0.130,1047.0,39.6,5.5,50.0,29.9,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"46857aff-6adf-4ef7-b449-111009daef97","HARV_002.basePlot.cfc","D01","HARV","HARV_002","distributed","AVQkM2txccfiSjgtVV+pptOYsYeSWQKy/Cef7KABvT4=","A00000000742","AVQkM2txccfiSjgtVV+pptOYsYeSWQKy4rsIT2mGQwE=","A00000032252","2018-09-13T15:14Z","2020-02-10",1,0.198,25,0.173,1.014,0.634,0.276,0.124,781.5,37.2,9.1,39.9,62.5,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"97157cab-7af0-414f-a021-7391952c7423","HARV_020.basePlot.cfc","D01","HARV","HARV_020","distributed","AVQkM2txccef2labSJF6XRr/e6EabGRtYmCyKOw2YUM=","A00000000778","AVQkM2txccef2labSJF6XRr/e6EabGRtfnbsACBGAkXHr/yRc7tkGQ==","A00000032250","2018-09-13T18:20Z","2020-02-10",1,0.201,25,0.101,0.751,1.767,0.376,0.249,55.8,221.3,6.5,25.7,12.0,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"7f93d2be-5a20-4a75-8103-4c4f56c6b67c","HARV_020.basePlot.cfc","D01","HARV","HARV_020","distributed","AVQkM2txcce10wz3R9YDPCy/qOkm4Yuh2kQz3M3JqDs=","A00000000775","AVQkM2txcce10wz3R9YDPCy/qOkm4YuhyFoGIkKm2B8=","A00000032244","2018-09-13T19:07Z","2020-02-10",1,0.199,25,0.093,0.324,0.747,0.166,0.103,690.5,61.6,4.6,13.0,21.8,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"b8277a11-ee7e-4de1-85ab-56102edbb8ef","HARV_020.basePlot.cfc","D01","HARV","HARV_020","distributed","AVQkM2txccfQ9gL84DDu1LiWnMK9XSZTxwuHuVekxaA=","A00000000750","AVQkM2txccfQ9gL84DDu1LiWnMK9XSZTWyAmWfd6HZWC+uYZPesvTg==","A00000032239","2018-09-13T19:57Z","2020-02-10",1,0.200,25,0.100,0.491,1.298,0.186,0.146,898.3,63.9,3.9,37.4,22.4,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"ca98504f-d0e5-4aed-b2a8-7397a900bbad","HARV_034.basePlot.cfc","D01","HARV","HARV_034","tower","AVQkM2txcceIitBakpoc8loyloTarjQ/wzkXvTRKclI=","A00000000783","AVQkM2txcceIitBakpoc8loyloTarjQ/rP+tTiZyn6o=","A00000032236","2018-09-17T13:45Z","2020-02-10",1,0.198,25,0.112,0.485,0.221,0.138,0.089,673.1,29.7,2.8,17.6,40.2,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"bfab129a-885f-477b-934e-ed99418d1510","HARV_034.basePlot.cfc","D01","HARV","HARV_034","tower","AVQkM2txcceIitBakpoc8h0+cR9qiKY2SVo741tpyNU=","A00000000760","AVQkM2txcceIitBakpoc8h0+cR9qiKY2AFs3x4wamJI=","A00000032234","2018-09-17T16:27Z","2020-02-10",1,0.201,25,0.113,0.482,0.242,0.123,0.084,830.6,28.1,3.6,21.1,43.5,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"1b58c1d6-2b54-4fe6-8d98-2908a847a745","HARV_034.basePlot.cfc","D01","HARV","HARV_034","tower","AVQkM2txcceIitBakpoc8nNFI38kpaWdWDI6HA3w2cQ=","A00000000754","AVQkM2txcceIitBakpoc8nNFI38kpaWd5I7KijKLSBM=","A00000032231","2018-09-17T19:26Z","2020-02-10",1,0.198,25,0.114,0.595,0.124,0.110,0.075,473.0,24.9,3.5,17.7,27.5,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
